player,team,market,line,over_price,under_price,is_ladder,event,home_team,away_team,game_time,book,position,market_key,proj,edge,over_ev,under_ev,note,rank_score
Blake Corum,LAR,Rushing Yards,40.0,-200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,34.0,-6.0,-0.4988236436535629,,,6.0
TreVeyon Henderson,NE,Rushing Yards,35.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,29.6,-5.899999999999999,-0.3704779813977844,0.24004319878908853,,5.899999999999999
Cole Kmet,CHI,Receiving Yards,10.5,-130.0,,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.4,5.899999999999999,0.12474677216261243,,,5.899999999999999
Drake Maye,NE,Rushing Yards,15.0,-1200.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,20.7,5.699999999999999,-0.287114161822374,,,5.699999999999999
DJ Moore,CHI,Receiving Yards,50.0,230.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,-5.600000000000001,0.22404338642278798,,,5.600000000000001
Luther Burden III,CHI,Rush+Rec Yards,40.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rush_rec_yards,35.1,-5.399999999999999,-0.2641762846745956,0.13374150206589985,,5.399999999999999
Drake Maye,NE,Rushing Yards,26.0,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,20.7,-5.300000000000001,-0.3409725191245669,0.21053773651587104,,5.300000000000001
Puka Nacua,LAR,Receiving Yards,70.0,-390.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,64.7,-5.299999999999997,-0.5255673322361588,,,5.299999999999997
Davante Adams,LAR,Receiving Yards,50.0,-150.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.8,-5.200000000000003,-0.3669214810807713,,,5.200000000000003
Luther Burden III,CHI,Receiving Yards,30.0,-210.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,35.1,5.100000000000001,-0.08784504343535554,,,5.100000000000001
Luther Burden III,CHI,Receiving Yards,40.0,-120.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,35.1,-4.899999999999999,-0.29126391897963283,,,4.899999999999999
Davante Adams,LAR,Receiving Yards,40.0,-265.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.8,4.799999999999997,-0.15820869183832367,,,4.799999999999997
Puka Nacua,LAR,Receiving Yards,60.0,-710.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,64.7,4.700000000000003,-0.30533181965392464,,,4.700000000000003
TreVeyon Henderson,NE,Rushing Yards,25.0,-390.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,29.6,4.600000000000001,-0.21001926525532214,,,4.600000000000001
Stefon Diggs,NE,Receptions,3.0,-725.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,7.54,4.54,0.13765857608399037,,,4.54
DJ Moore,CHI,Receiving Yards,40.0,145.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,44.4,4.399999999999999,0.4751800319689512,,,4.399999999999999
Konata Mumpfield,LAR,Anytime TD,,1900.0,,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,any_td,0.2696,,4.3919999999999995,,,4.3919999999999995
Drake Maye,NE,Rushing Yards,25.0,-320.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,20.7,-4.300000000000001,-0.5020803938684922,,,4.300000000000001
D'Andre Swift,CHI,Rushing Attempts,13.5,105.0,-135.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_attempts,9.35,-4.15,-0.8292732512191794,0.59576951774709,,4.15
DeMario Douglas,NE,Receptions,4.0,575.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,0.0,-4.0,-0.9929412122708886,,,4.0
Colston Loveland,CHI,Receptions,8.0,350.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,receptions,4.0,-4.0,-0.9952941415139257,,,4.0
Blake Corum,LAR,Rushing Yards,30.0,-440.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,34.0,4.0,-0.24835495407480876,,,4.0
C.J. Stroud,HOU,Rushing Yards,20.0,230.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_yards,24.0,4.0,1.0210900123766251,,,4.0
Tyler Higbee,LAR,Receptions,6.0,800.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,receptions,2.1,-3.9,-0.9878509177153291,,,3.9
Puka Nacua,LAR,Receptions,11.0,370.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,7.12,-3.88,-0.993327525354685,,,3.88
Kayshon Boutte,NE,Receptions,1.0,-1800.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,4.87,3.87,0.05401889333605823,,,3.87
Davante Adams,LAR,Receptions,8.0,580.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,4.19,-3.8099999999999996,-0.9885037888536671,,,3.8099999999999996
Kyle Monangai,CHI,Receiving Yards,20.0,280.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,16.2,-3.8000000000000007,0.5639346402538319,,,3.8000000000000007
Rhamondre Stevenson,NE,Receiving Yards,20.0,-125.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,23.8,3.8000000000000007,0.059188854616606,,,3.8000000000000007
Xavier Hutchinson,HOU,Receptions,6.0,800.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,2.26,-3.74,-0.9819291936605068,,,3.74
Kyle Monangai,CHI,Rushing Yards,25.0,-330.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_yards,21.3,-3.6999999999999993,-0.4842868182034231,,,3.6999999999999993
Tyler Higbee,LAR,Receiving Yards,20.0,-210.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.3,-3.6999999999999993,-0.3890755336781689,,,3.6999999999999993
Cole Kmet,CHI,Receiving Yards,20.0,190.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.4,-3.6000000000000014,0.20682137674913637,,,3.6000000000000014
Harrison Bryant,HOU,Anytime TD,,3300.0,,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,any_td,0.1341,,3.5594,,,3.5594
Stefon Diggs,NE,Receptions,4.0,-265.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,7.54,3.54,0.37290432004934904,,,3.54
Rhamondre Stevenson,NE,Receiving Yards,20.5,-135.0,105.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,23.8,3.3000000000000007,0.0043345016264221825,-0.13276414180898882,,3.3000000000000007
Woody Marks,HOU,Receiving Yards,25.0,400.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,21.7,-3.3000000000000007,1.1152094102219787,,,3.3000000000000007
Kyle Monangai,CHI,Rushing Attempts,8.5,-125.0,-105.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_attempts,5.2,-3.3,-0.755801090296511,0.6875091191046812,,3.3
Colby Parkinson,LAR,Receiving Yards,30.0,180.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,33.3,3.299999999999997,0.6154827302756914,,,3.299999999999997
Hunter Henry,NE,Receiving Yards,40.0,-125.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,rec_yards,36.8,-3.200000000000003,-0.2343770143548356,,,3.200000000000003
Caleb Williams,CHI,Rushing Yards,15.0,-230.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,18.2,3.1999999999999993,-0.15290580657041436,,,3.1999999999999993
D'Andre Swift,CHI,Receiving Yards,20.0,130.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,23.2,3.1999999999999993,0.3217039627867342,,,3.1999999999999993
TreVeyon Henderson,NE,Receiving Yards,20.0,260.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,16.8,-3.1999999999999993,0.531245971290329,,,3.1999999999999993
Christian Kirk,HOU,Receptions,7.0,550.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,3.85,-3.15,-0.9499835804240163,,,3.15
Rome Odunze,CHI,Receptions,2.0,-535.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,5.14,3.1399999999999997,0.17758755872244508,,,3.1399999999999997
Xavier Hutchinson,HOU,Receiving Yards,30.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,27.4,-3.1000000000000014,-0.20047505600538773,0.07004027339669194,,3.1000000000000014
Woody Marks,HOU,Rushing Attempts,15.5,-115.0,-115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_attempts,18.56,3.0599999999999987,0.5819060040857564,-0.7123407866944522,,3.0599999999999987
Stefon Diggs,NE,Receptions,4.5,-110.0,-120.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,7.54,3.04,0.8906077413058393,-0.9822502912540202,,3.04
Jayden Higgins,HOU,Receptions,2.0,-700.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,5.02,3.0199999999999996,0.13132855974737842,,,3.0199999999999996
DeMario Douglas,NE,Receptions,3.0,220.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,0.0,-3.0,-0.9663739900359701,,,3.0
Jayden Higgins,HOU,Receiving Yards,60.0,225.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,63.0,3.0,0.8526230884879028,,,3.0
Colston Loveland,CHI,Receptions,7.0,200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,receptions,4.0,-3.0,-0.968475615658722,,,3.0
Matthew Stafford,LAR,Passing TDs,5.0,1300.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_tds,2.02,-2.98,-0.7578522009919706,,,2.98
Matthew Stafford,LAR,Rushing Yards,15.0,690.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,12.1,-2.9000000000000004,2.301798256187953,,,2.9000000000000004
Tyler Higbee,LAR,Receptions,5.0,430.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,receptions,2.1,-2.9,-0.9319044894187798,,,2.9
Rhamondre Stevenson,NE,Receptions,6.0,775.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,receptions,3.11,-2.89,-0.8853285661804682,,,2.89
Puka Nacua,LAR,Receptions,10.0,245.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,7.12,-2.88,-0.9538844082122068,,,2.88
Kayshon Boutte,NE,Receptions,2.0,-280.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,4.87,2.87,0.33864111217354465,,,2.87
Davante Adams,LAR,Receptions,7.0,340.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,4.19,-2.8099999999999996,-0.9325617076220059,,,2.8099999999999996
Xavier Hutchinson,HOU,Receptions,5.0,400.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,2.26,-2.74,-0.9123559672057924,,,2.74
Hunter Henry,NE,Receptions,7.0,630.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,receptions,4.29,-2.71,-0.8645695719538727,,,2.71
Hunter Henry,NE,Receiving Yards,39.5,-110.0,-120.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,rec_yards,36.8,-2.700000000000003,-0.1659106310598223,0.03234274887490879,,2.700000000000003
Kyren Williams,LAR,Receiving Yards,25.0,290.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,22.3,-2.6999999999999993,0.7039254251206488,,,2.6999999999999993
Rome Odunze,CHI,Receptions,2.5,-110.0,-120.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,5.14,2.6399999999999997,0.8687342452935913,-0.961244791115274,,2.6399999999999997
TreVeyon Henderson,NE,Rushing Attempts,9.5,-130.0,,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_attempts,6.89,-2.6100000000000003,-0.6600419501242297,,,2.6100000000000003
Xavier Hutchinson,HOU,Receiving Yards,30.0,-115.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,27.4,-2.6000000000000014,-0.17884520563068157,,,2.6000000000000014
Colston Loveland,CHI,Receiving Yards,40.0,-330.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,37.4,-2.6000000000000014,-0.42767999180320226,,,2.6000000000000014
DJ Moore,CHI,Receptions,2.0,-360.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,4.6,2.5999999999999996,0.24870816473288188,,,2.5999999999999996
Stefon Diggs,NE,Receiving Yards,70.0,205.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,67.4,-2.5999999999999943,0.33962811220948175,,,2.5999999999999943
C.J. Stroud,HOU,Rushing Attempts,3.5,110.0,-145.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,rush_attempts,6.07,2.5700000000000003,0.6887894132075362,-0.6691409071784773,,2.5700000000000003
Luther Burden III,CHI,Receptions,6.0,685.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,3.45,-2.55,-0.8044712465573871,,,2.55
Stefon Diggs,NE,Receptions,5.0,-120.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,7.54,2.54,0.7868405370386432,,,2.54
Kayshon Boutte,NE,Receiving Yards,50.0,185.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,52.5,2.5,0.5916030335258176,,,2.5
Woody Marks,HOU,Rushing Yards,80.0,235.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,77.6,-2.4000000000000057,0.4470103741627516,,,2.4000000000000057
Xavier Hutchinson,HOU,Receiving Yards,25.0,-160.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,27.4,2.3999999999999986,-0.0962810585827889,,,2.3999999999999986
Kayshon Boutte,NE,Receptions,2.5,120.0,-160.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,4.87,2.37,1.1248790846826475,-0.9445129602769553,,2.37
Kyren Williams,LAR,Rushing Attempts,13.5,-120.0,-110.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_attempts,15.86,2.3599999999999994,0.43781272985685893,-0.5881355699335885,,2.3599999999999994
Kyren Williams,LAR,Receiving Yards,20.0,200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,22.3,2.3000000000000007,0.6614309963664051,,,2.3000000000000007
Hunter Henry,NE,Receptions,2.0,-1200.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,receptions,4.29,2.29,0.0410035408674001,,,2.29
Christian Kirk,HOU,Receptions,6.0,275.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,3.85,-2.15,-0.8159522958041059,,,2.15
Rome Odunze,CHI,Receptions,3.0,-175.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,5.14,2.1399999999999997,0.4930676445265505,,,2.1399999999999997
Puka Nacua,LAR,Receptions,5.0,-1200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,7.12,2.12,0.0275746963008425,,,2.12
D'Andre Swift,CHI,Receptions,5.0,680.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,receptions,2.9,-2.1,-0.585713023857984,,,2.1
Matthew Stafford,LAR,Rushing Yards,10.0,350.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,12.1,2.0999999999999996,1.5182796156660914,,,2.0999999999999996
DJ Moore,CHI,Receptions,2.5,-115.0,-115.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,4.6,2.0999999999999996,0.7702656634665178,-0.9007004460752136,,2.0999999999999996
Kyren Williams,LAR,Receptions,5.0,800.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,receptions,2.96,-2.04,-0.47532620304497464,,,2.04
Colby Parkinson,LAR,Receptions,2.0,-350.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,receptions,4.03,2.0300000000000002,0.20960208520411822,,,2.0300000000000002
Jayden Higgins,HOU,Receptions,3.0,-225.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,5.02,2.0199999999999996,0.3576180812014397,,,2.0199999999999996
Rome Odunze,CHI,Receiving Yards,70.0,360.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,rec_yards,68.0,-2.0,1.084598827449044,,,2.0
Colston Loveland,CHI,Receptions,6.0,110.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,receptions,4.0,-2.0,-0.8698674040436205,,,2.0
DeMario Douglas,NE,Receptions,2.0,-140.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,0.0,-2.0,-0.8937693094233636,,,2.0
Jayden Higgins,HOU,Receptions,7.0,700.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,5.02,-1.9800000000000004,-0.48904215369132853,,,1.9800000000000004
Matthew Stafford,LAR,Passing TDs,4.0,450.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_tds,2.02,-1.98,-0.7003845745993769,,,1.98
Kyren Williams,LAR,Receptions,1.0,-880.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,receptions,2.96,1.96,0.040340551546441256,,,1.96
TreVeyon Henderson,NE,Rush+Rec Yards,44.5,-125.0,-105.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_rec_yards,46.400000000000006,1.9000000000000057,-0.031883344229500454,-0.09769266895742013,,1.9000000000000057
Rhamondre Stevenson,NE,Rushing Attempts,10.5,-110.0,-120.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_attempts,12.4,1.9000000000000004,0.4065074640155414,-0.517360342427623,,1.9000000000000004
Tyler Higbee,LAR,Receptions,4.0,200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,receptions,2.1,-1.9,-0.7841984072775771,,,1.9
D'Andre Swift,CHI,Receptions,1.0,-1200.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,receptions,2.9,1.9,0.005404980405791682,,,1.9
Rhamondre Stevenson,NE,Receptions,5.0,380.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,receptions,3.11,-1.8900000000000001,-0.6496264858571072,,,1.8900000000000001
Puka Nacua,LAR,Receptions,9.0,130.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,7.12,-1.88,-0.8296458359512473,,,1.88
Kayshon Boutte,NE,Receptions,3.0,110.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,4.87,1.87,0.9421817000388906,,,1.87
Christian Kirk,HOU,Receptions,2.0,-1400.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,3.85,1.85,-0.01145385211767505,,,1.85
Davante Adams,LAR,Receptions,6.0,180.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,4.19,-1.8099999999999996,-0.7706390596013486,,,1.8099999999999996
D'Andre Swift,CHI,Receiving Yards,25.0,185.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rec_yards,23.2,-1.8000000000000007,0.3048378663221585,,,1.8000000000000007
Caleb Williams,CHI,Rushing Yards,20.0,-125.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,18.2,-1.8000000000000007,-0.19207290220871037,,,1.8000000000000007
TreVeyon Henderson,NE,Receiving Yards,15.0,165.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,16.8,1.8000000000000007,0.4367297032443088,,,1.8000000000000007
Cole Kmet,CHI,Receptions,4.0,800.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,receptions,2.24,-1.7599999999999998,-0.20896540575757272,,,1.7599999999999998
Xavier Hutchinson,HOU,Receptions,4.0,180.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,2.26,-1.7400000000000002,-0.7469555579360464,,,1.7400000000000002
Woody Marks,HOU,Receptions,4.0,650.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,receptions,2.27,-1.73,-0.31275641795271836,,,1.73
Hunter Henry,NE,Receptions,6.0,340.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,TE,receptions,4.29,-1.71,-0.5855625186532805,,,1.71
Woody Marks,HOU,Receiving Yards,20.0,275.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rec_yards,21.7,1.6999999999999993,1.0243543897888587,,,1.6999999999999993
Blake Corum,LAR,Rushing Attempts,10.5,115.0,-150.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,rush_attempts,8.81,-1.6899999999999995,-0.3838014816412663,0.18899339662113662,,1.6899999999999995
Caleb Williams,CHI,Passing TDs,4.0,1100.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_tds,2.36,-1.6400000000000001,0.09103354888384663,,,1.6400000000000001
Christian Kirk,HOU,Receiving Yards,40.0,-110.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,rec_yards,38.4,-1.6000000000000014,-0.11703046600547329,,,1.6000000000000014
DJ Moore,CHI,Receptions,3.0,-120.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,4.6,1.5999999999999996,0.6331249122656952,,,1.5999999999999996
C.J. Stroud,HOU,Passing TDs,3.0,475.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,QB,pass_tds,1.43,-1.57,-0.6712929673074135,,,1.57
Luther Burden III,CHI,Receptions,5.0,340.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,3.45,-1.5499999999999998,-0.48709063725760243,,,1.5499999999999998
Stefon Diggs,NE,Receptions,6.0,165.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,7.54,1.54,1.3370753443718677,,,1.54
Colby Parkinson,LAR,Receptions,2.5,,-130.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,receptions,4.03,1.5300000000000002,,-0.7883768139419929,,1.5300000000000002
Jayden Higgins,HOU,Receptions,3.5,110.0,-145.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,5.02,1.5199999999999996,0.8455737991759394,-0.7952892637047788,,1.5199999999999996
Rhamondre Stevenson,NE,Rushing Yards,50.0,180.0,,True,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,RB,rush_yards,51.5,1.5,0.519454093152586,,,1.5
DeMario Douglas,NE,Receptions,1.5,-150.0,115.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,0.0,-1.5,-0.7928639598190148,0.8827945081665289,,1.5
Jaylin Noel,HOU,Receptions,1.5,165.0,-220.0,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,receptions,0.0,-1.5,-0.6706536961122336,0.2737721831147766,,1.5
Kyle Monangai,CHI,Receptions,3.0,360.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,receptions,1.53,-1.47,-0.4062498624308787,,,1.47
Kyren Williams,LAR,Receptions,1.5,-165.0,125.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,RB,receptions,2.96,1.46,0.3961446093471207,-0.705919570641957,,1.46
Luther Burden III,CHI,Receptions,2.0,-510.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,WR,receptions,3.45,1.4500000000000002,0.03778603919948639,,,1.4500000000000002
Kyle Williams,NE,Anytime TD,,800.0,,False,Houston Texans @ New England Patriots,Patriots,Texans,1768767000000,Bovada,WR,any_td,0.2677,,1.4093,,,1.4093
Cole Kmet,CHI,Receiving Yards,15.0,120.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,TE,rec_yards,16.4,1.3999999999999986,0.17219733798262704,,,1.3999999999999986
Caleb Williams,CHI,Passing TDs,1.0,-550.0,,True,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,pass_tds,2.36,1.3599999999999999,-0.1931159408376805,,,1.3599999999999999
Caleb Williams,CHI,Rushing Yards,19.5,-125.0,-105.0,False,Los Angeles Rams @ Chicago Bears,Bears,Rams,1768779000000,Bovada,QB,rush_yards,18.2,-1.3000000000000007,-0.16658465173440618,0.048411923838906135,,1.3000000000000007
